REAL_ESTATE_ID,Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
176754,2,1.84,450000,1992,1464,A,J,A,RALEIGH,27614.0,1995,6,2
176754,2,1.84,450000,1994,3919,A,J,C,RALEIGH,27614.0,1995,6,2
176755,2,1.9,355000,1994,3688,A,F,C,RALEIGH,27614.0,1995,7,3
176768,2,1.84,238500,1994,3838,A,D,C,RALEIGH,27614.0,1995,2,1
176769,2,1.84,222500,1994,2412,A,J,C,RALEIGH,27614.0,1994,10,4
176774,2,1.84,326000,1996,3478,A,E,B,RALEIGH,27614.0,1996,11,4
176782,2,1.84,271000,1993,2834,A,J,C,RALEIGH,27614.0,1997,6,2
176806,5,0.25,212500,1994,3650,A,D,C,CARY,27513.0,1994,11,4
176810,4,0.59,177000,1989,2171,A,J,I,CARY,27513.0,1999,7,3
176811,4,0.33,159000,1989,2566,A,J,C,CARY,27513.0,1993,10,4
176814,4,0.33,132000,1989,1804,I,C,A,CARY,27513.0,1993,9,3
176817,4,0.27,136000,1989,2422,A,J,C,CARY,27513.0,1990,1,1
176820,4,0.3,135500,1989,2408,A,D,C,CARY,27513.0,1990,1,1
176822,4,0.27,187500,1989,2274,A,J,C,CARY,27513.0,1999,1,1
176828,4,0.28,122500,1990,2673,A,F,C,CARY,27513.0,1990,2,1
176830,4,0.31,133000,1990,3187,A,F,I,CARY,27513.0,1990,2,1
176833,4,0.32,132500,1989,3218,A,J,C,CARY,27513.0,1990,1,1
176834,4,0.31,188000,1989,2394,A,D,C,CARY,27513.0,1997,1,1
176839,4,0.24,164000,1989,1768,A,D,B,CARY,27513.0,1999,4,2
176844,4,0.22,133500,1989,2084,A,D,A,CARY,27513.0,1990,6,2
176845,4,0.29,125500,1989,2113,A,D,A,CARY,27513.0,1990,6,2
176850,4,0.04,98500,1989,1270,C,C,A,CARY,27511.0,1995,5,2
176851,4,0.19,123000,1990,2025,A,D,I,CARY,27513.0,1990,3,1
176858,7,0.07,137000,1989,1626,C,C,B,RALEIGH,27615.0,1993,12,4
176860,4,0.17,120000,1992,2222,A,J,C,CARY,27513.0,1992,12,4
176861,4,0.17,165000,1993,2099,A,D,C,CARY,27513.0,1999,2,1
176863,4,0.17,188000,1991,2156,A,C,I,CARY,27513.0,1998,5,2
176864,4,0.17,149500,1990,1936,A,J,I,CARY,27513.0,1993,9,3
176872,4,0.2,160000,1993,2437,A,D,C,CARY,27513.0,1998,6,2
176880,4,0.22,159000,1989,2716,A,D,C,CARY,27513.0,1996,3,1
176884,4,0.25,145500,1990,1974,A,J,I,CARY,27513.0,1990,12,4
176886,20,1.12,598500,1993,4444,A,F,I,CARY,27518.0,1999,7,3
176887,20,1.03,450000,1995,4461,A,F,C,CARY,27518.0,1995,11,4
176892,20,1.01,408500,1991,3866,A,E,A,CARY,27518.0,1991,7,3
176896,20,1.12,525000,1994,5276,A,F,C,CARY,27518.0,1995,2,1
176903,20,1.02,455000,1992,2880,A,E,I,CARY,27518.0,1999,6,2
176909,20,1.01,350000,1994,5621,A,F,I,CARY,27518.0,1999,5,2
176923,4,0.46,162000,1989,1992,A,D,B,CARY,27513.0,1995,8,3
176928,18,0.92,235000,1992,3569,A,J,C,RALEIGH,27606.0,1992,5,2
176930,18,0.92,224500,1992,3018,A,J,C,RALEIGH,27606.0,1992,10,4
176932,18,1.4,233000,1993,2640,A,J,C,RALEIGH,27606.0,1993,9,3
176937,18,0.98,212000,1992,2944,A,J,C,RALEIGH,27606.0,1992,4,2
176941,18,0.92,248000,1989,3393,A,J,C,RALEIGH,27606.0,1995,10,4
176949,18,1.67,281000,1992,2718,A,J,C,RALEIGH,27606.0,1996,2,1
176973,4,0.27,144500,1990,2724,A,J,C,CARY,27518.0,1990,12,4
176977,4,0.25,134500,1990,1862,A,J,I,CARY,27518.0,1990,7,3
176983,4,0.04,74500,1989,1310,C,D,C,CARY,27513.0,1993,4,2
176986,16,0.21,87000,1989,1201,A,C,A,GARNER,27529.0,1996,11,4
176989,16,0.25,73500,1989,1199,A,C,A,GARNER,27529.0,1990,2,1
177002,19,0.65,234000,1989,3406,A,D,B,WAKE FOREST,27587.0,1993,9,3
177004,19,0.62,197500,1989,2342,A,D,A,WAKE FOREST,27587.0,1990,1,1
177010,19,0.71,275000,1989,2801,A,D,C,WAKE FOREST,27587.0,1998,3,1
177014,20,0.05,102500,1989,1417,C,C,B,APEX,27502.0,1995,10,4
177018,15,0.69,109500,1989,1366,A,C,A,RALEIGH,27603.0,1999,8,3
177021,12,0.73,88000,1989,1040,A,C,A,RALEIGH,27603.0,1998,1,1
177022,12,0.69,86500,1989,1383,A,C,A,RALEIGH,27603.0,1995,10,4
177026,15,0.72,83500,1989,1106,A,C,A,RALEIGH,27603.0,1995,7,3
177032,1,0.36,267000,1989,2813,A,D,C,RALEIGH,27608.0,1993,9,3
177191,18,1.5,130000,1989,1990,A,D,C,RALEIGH,27603.0,1995,5,2
177209,8,0.18,133500,1991,2161,A,J,C,RALEIGH,27613.0,1992,1,1
177210,8,0.18,134000,1989,2138,A,J,C,RALEIGH,27613.0,1995,8,3
177212,8,0.2,151000,1992,2172,A,D,C,RALEIGH,27613.0,1997,4,2
177217,8,0.19,132500,1990,2018,A,D,C,RALEIGH,27613.0,1993,5,2
177220,8,0.22,127000,1990,1758,A,J,C,RALEIGH,27613.0,1994,2,1
177228,8,0.21,125000,1990,1984,A,D,C,RALEIGH,27613.0,1991,4,2
177234,8,0.19,126000,1992,2000,A,J,C,RALEIGH,27613.0,1992,4,2
177235,8,0.23,122000,1991,2033,A,F,C,RALEIGH,27613.0,1993,6,2
177237,8,0.23,119000,1991,1796,A,J,C,RALEIGH,27613.0,1991,7,3
177241,8,0.21,152500,1990,1977,A,D,C,RALEIGH,27613.0,1995,10,4
177242,2,1.48,287500,1990,2941,A,J,C,RALEIGH,27614.0,1998,2,1
177252,8,0.29,226500,1989,3061,A,D,C,RALEIGH,27613.0,1995,4,2
177253,8,0.3,268000,1991,2709,A,D,C,RALEIGH,27613.0,1998,9,3
177255,8,0.36,270000,1989,2814,A,D,C,RALEIGH,27613.0,1998,10,4
177258,8,0.27,276500,1992,2703,A,J,C,RALEIGH,27613.0,1999,3,1
177260,8,0.32,242000,1991,2637,A,J,C,RALEIGH,27613.0,1997,6,2
177262,8,0.28,213000,1991,2902,A,D,C,RALEIGH,27613.0,1992,3,1
177265,8,0.39,214000,1990,2644,A,J,C,RALEIGH,27613.0,1994,6,2
177271,8,0.3,182000,1991,2375,A,J,C,RALEIGH,27613.0,1991,11,4
177275,8,0.36,210000,1990,2912,A,J,C,RALEIGH,27613.0,1991,6,2
177277,8,0.36,198000,1990,2838,A,J,C,RALEIGH,27613.0,1990,5,2
177280,8,0.28,219500,1989,2604,A,D,C,RALEIGH,27613.0,1994,3,1
177283,8,0.32,285000,1991,2998,A,J,C,RALEIGH,27613.0,1998,8,3
177285,8,0.3,245500,1993,2676,A,J,C,RALEIGH,27613.0,1995,6,2
177378,7,0.2,234500,1990,2241,K,J,B,RALEIGH,27615.0,1996,8,3
177380,7,0.21,274500,1990,2648,A,J,B,RALEIGH,27615.0,1997,7,3
177381,7,0.31,161000,1989,2324,A,C,A,RALEIGH,27615.0,1990,1,1
177392,7,0.37,217500,1990,2630,A,J,C,RALEIGH,27615.0,1993,6,2
177394,7,0.29,210000,1991,2860,A,D,C,RALEIGH,27615.0,1996,5,2
177434,7,0.3,213500,1992,2392,A,J,C,RALEIGH,27612.0,1997,1,1
177435,7,0.25,163500,1993,2103,A,J,C,RALEIGH,27612.0,1993,5,2
177437,7,0.32,181500,1992,2729,A,J,C,RALEIGH,27612.0,1992,12,4
177439,7,0.28,165500,1992,2566,A,J,C,RALEIGH,27612.0,1992,10,4
177441,7,0.27,198000,1993,2492,A,D,C,RALEIGH,27612.0,1994,1,1
177444,7,0.38,189000,1993,2904,A,J,C,RALEIGH,27612.0,1993,3,1
177447,7,0.31,170000,1989,3194,A,J,C,RALEIGH,27612.0,1991,6,2
177448,7,0.25,185500,1992,2724,A,J,C,RALEIGH,27612.0,1993,2,1
177452,7,0.33,209000,1994,2534,A,J,B,RALEIGH,27612.0,1994,8,3
177454,7,0.26,227000,1992,2743,A,J,C,RALEIGH,27612.0,1998,5,2
177455,7,0.25,202000,1991,2938,A,J,C,RALEIGH,27612.0,1992,2,1
177458,7,0.34,175000,1990,2512,A,J,C,RALEIGH,27612.0,1990,4,2
177461,7,0.03,88000,1989,1320,C,D,C,RALEIGH,27609.0,1995,6,2
177469,11,0.08,152000,1989,1616,C,J,C,RALEIGH,27612.0,1998,10,4
177474,11,0.26,262000,1993,2595,A,D,C,RALEIGH,27612.0,1999,4,2
177475,11,0.25,285000,1992,2812,A,J,I,RALEIGH,27612.0,1998,10,4
177479,18,0.0,67500,1989,912,D,C,A,RALEIGH,27603.0,1999,10,4
177487,18,0.0,59000,1989,912,D,C,A,RALEIGH,27603.0,1996,2,1
177489,18,0.0,50000,1989,912,D,C,A,RALEIGH,27603.0,1990,3,1
177491,17,0.23,111000,1990,1840,A,J,C,KNIGHTDALE,27545.0,1990,1,1
177494,17,0.22,137000,1990,1599,A,C,B,KNIGHTDALE,27545.0,1998,4,2
177495,17,0.19,133000,1990,1803,A,E,C,KNIGHTDALE,27545.0,1998,8,3
177508,17,0.25,128000,1990,1674,A,D,B,KNIGHTDALE,27545.0,1996,4,2
177509,17,0.26,116000,1991,2013,A,D,C,KNIGHTDALE,27545.0,1991,7,3
177515,17,0.41,123000,1989,1683,A,J,A,KNIGHTDALE,27545.0,1993,8,3
177532,18,0.03,73000,1989,1233,C,J,B,RALEIGH,27606.0,1993,11,4
177539,15,2.85,108000,1990,1494,A,D,A,RALEIGH,27603.0,1993,4,2
177558,4,0.54,225000,1990,2616,A,J,C,CARY,27511.0,1992,10,4
177562,4,0.36,290000,1990,2900,A,D,B,CARY,27511.0,1998,11,4
177566,4,0.35,320000,1990,2901,A,J,C,CARY,27511.0,1998,8,3
177567,4,0.35,281000,1989,2879,A,D,C,CARY,27511.0,1997,8,3
177568,4,0.35,187000,1990,2565,A,J,C,CARY,27511.0,1991,6,2
177571,4,0.38,262500,1990,2521,A,D,C,CARY,27511.0,1998,10,4
177573,4,0.38,305000,1990,2916,A,J,C,CARY,27511.0,1997,11,4
177580,4,0.36,212500,1990,2861,A,D,C,CARY,27511.0,1990,2,1
177584,18,0.92,350000,1989,2586,A,J,A,RALEIGH,27606.0,1999,10,4
177594,18,0.95,299000,1994,5999,A,J,C,RALEIGH,27606.0,1994,10,4
177595,18,0.92,270000,1994,3134,A,J,C,RALEIGH,27606.0,1997,8,3
177596,18,0.92,212500,1994,2690,A,J,C,RALEIGH,27606.0,1994,6,2
177636,4,0.21,131000,1992,1545,A,C,A,CARY,27511.0,1999,8,3
177644,17,0.95,116000,1990,1434,A,C,A,KNIGHTDALE,27545.0,1997,10,4
177785,8,0.92,253000,1993,2848,A,D,B,RALEIGH,27613.0,1997,6,2
177789,8,0.92,256000,1989,3352,A,F,C,RALEIGH,27613.0,1997,2,1
177800,8,0.98,235000,1992,2467,A,J,C,RALEIGH,27613.0,1997,3,1
177808,1,0.18,90000,1990,1191,A,D,B,RALEIGH,27606.0,1990,5,2
177810,1,0.18,92000,1990,1514,A,C,A,RALEIGH,27606.0,1990,9,3
177814,1,0.18,120000,1990,1316,A,C,I,RALEIGH,27606.0,1999,5,2
177817,1,0.19,108500,1990,1302,A,C,A,RALEIGH,27606.0,1994,7,3
177823,8,0.34,207000,1992,2354,A,J,C,RALEIGH,27613.0,1996,10,4
177827,8,0.33,180000,1989,2159,A,J,C,RALEIGH,27613.0,1999,7,3
177829,8,0.29,185000,1990,2101,A,J,B,RALEIGH,27613.0,1998,12,4
177830,8,0.29,167500,1990,2418,A,J,C,RALEIGH,27613.0,1993,12,4
177831,8,0.32,188500,1989,2093,A,D,A,RALEIGH,27613.0,1998,12,4
177835,8,0.32,165000,1990,2621,A,J,C,RALEIGH,27613.0,1990,12,4
177837,8,0.37,160000,1990,2379,A,J,B,RALEIGH,27613.0,1990,2,1
177839,8,0.32,162000,1991,2208,A,D,C,RALEIGH,27613.0,1994,1,1
177842,8,0.27,157500,1990,2188,A,J,C,RALEIGH,27613.0,1990,11,4
177846,8,0.29,184000,1993,1989,A,D,I,RALEIGH,27613.0,1999,4,2
177847,8,0.26,126000,1992,2168,A,D,C,RALEIGH,27613.0,1992,9,3
177863,18,0.16,108000,1989,1672,A,J,C,RALEIGH,27606.0,1993,8,3
177865,18,0.2,88000,1992,1273,A,C,A,RALEIGH,27606.0,1992,6,2
177868,18,0.15,99500,1992,1545,A,C,C,RALEIGH,27606.0,1993,4,2
177874,10,0.31,108000,1990,1592,A,E,I,WENDELL,27591.0,1998,8,3
177878,10,0.17,100000,1993,1296,A,D,B,WENDELL,27591.0,1999,12,4
177879,10,0.38,95000,1995,1106,A,C,A,KNIGHTDALE,27545.0,1997,10,4
177885,10,0.37,77000,1994,1058,A,C,A,KNIGHTDALE,27545.0,1995,1,1
177886,10,0.49,95000,1994,2805,A,E,A,KNIGHTDALE,27545.0,1999,12,4
177892,10,0.22,86000,1993,988,G,C,A,KNIGHTDALE,27545.0,1998,3,1
177901,10,0.27,78000,1994,1335,A,C,A,KNIGHTDALE,27545.0,1994,4,2
177902,10,0.27,72000,1993,1000,G,C,A,KNIGHTDALE,27545.0,1993,10,4
177922,10,0.29,82000,1995,1104,A,C,A,KNIGHTDALE,27545.0,1995,2,1
177926,10,0.36,85500,1994,1074,A,C,A,KNIGHTDALE,27545.0,1997,2,1
177928,10,0.26,82000,1994,1091,A,C,A,KNIGHTDALE,27545.0,1994,12,4
177931,10,0.24,82000,1995,1138,A,C,A,KNIGHTDALE,27545.0,1995,3,1
177932,10,0.25,79000,1994,1055,A,C,A,KNIGHTDALE,27545.0,1994,12,4
177934,10,0.26,94000,1994,1035,A,C,A,KNIGHTDALE,27545.0,1998,12,4
177937,10,0.27,95000,1994,988,A,C,A,KNIGHTDALE,27545.0,1999,8,3
177938,10,0.27,84000,1995,1124,A,C,A,KNIGHTDALE,27545.0,1995,5,2
177942,10,0.23,78000,1995,1026,A,C,A,KNIGHTDALE,27545.0,1995,6,2
177943,10,0.25,80000,1995,1016,A,C,A,KNIGHTDALE,27545.0,1995,8,3
177947,10,0.27,87000,1995,1176,A,C,A,KNIGHTDALE,27545.0,1995,9,3
177949,10,0.26,76000,1995,1040,A,C,A,KNIGHTDALE,27545.0,1995,4,2
177950,10,0.29,89000,1995,1080,A,C,A,KNIGHTDALE,27545.0,1997,12,4
177962,2,1.09,297000,1992,4900,A,F,C,RALEIGH,27613.0,1996,6,2
177969,2,0.92,327000,1991,2615,A,J,I,RALEIGH,27613.0,1998,7,3
177972,2,0.98,230000,1990,2254,A,J,C,RALEIGH,27613.0,1990,2,1
177973,2,0.94,288500,1990,3708,A,J,C,RALEIGH,27613.0,1990,1,1
177977,20,0.04,104000,1989,1263,C,J,A,APEX,27502.0,1996,12,4
177978,20,0.04,102500,1989,1683,C,D,B,APEX,27502.0,1994,6,2
177981,20,0.06,119000,1989,1320,C,J,A,APEX,27502.0,1998,7,3
177983,20,0.05,94500,1989,1683,C,D,B,APEX,27502.0,1990,1,1
178009,20,0.04,99500,1990,1417,C,C,B,APEX,27502.0,1994,9,3
178020,20,0.06,95500,1990,1320,C,J,A,APEX,27502.0,1991,5,2
178024,20,0.06,100500,1991,1332,C,C,A,APEX,27502.0,1991,5,2
178037,17,0.12,116000,1998,1151,A,C,A,RALEIGH,27604.0,1998,6,2
178042,17,0.12,125000,1997,1366,A,C,A,RALEIGH,27604.0,1997,6,2
178054,17,0.19,165000,1989,2234,A,D,C,RALEIGH,27604.0,1999,3,1
178056,17,0.15,137000,1989,2005,A,J,C,RALEIGH,27604.0,1994,8,3
178057,17,0.12,116000,1996,1326,A,C,A,RALEIGH,27604.0,1997,2,1
178062,17,0.18,177000,1989,2234,A,J,C,RALEIGH,27604.0,1999,12,4
178071,17,0.12,157000,1989,2234,A,J,C,RALEIGH,27604.0,1998,2,1
178089,17,0.13,118000,1991,1687,A,D,C,RALEIGH,27604.0,1993,12,4
178099,17,0.13,124500,1997,1389,A,D,B,RALEIGH,27604.0,1997,7,3
178101,17,0.12,126500,1997,1360,A,D,C,RALEIGH,27604.0,1997,10,4
178102,17,0.14,126000,1990,1883,A,D,I,RALEIGH,27604.0,1996,8,3
178108,17,0.14,116000,1996,1426,A,C,B,RALEIGH,27604.0,1997,6,2
178115,17,0.12,121500,1997,1217,A,C,A,RALEIGH,27604.0,1997,10,4
178131,17,0.12,119500,1995,1470,A,C,A,RALEIGH,27604.0,1995,6,2
178134,17,0.13,112000,1997,1288,A,C,A,RALEIGH,27604.0,1998,1,1
178140,17,0.29,129000,1990,1809,A,D,I,RALEIGH,27604.0,1998,6,2
178141,17,0.19,131000,1994,1730,A,D,C,RALEIGH,27604.0,1995,4,2
178142,17,0.17,134000,1990,1652,A,D,C,RALEIGH,27604.0,1990,11,4
178144,17,0.12,125000,1997,1223,A,C,A,RALEIGH,27604.0,1997,12,4
178146,17,0.13,114500,1997,1288,A,C,A,RALEIGH,27604.0,1997,11,4
178161,17,0.12,132000,1997,1460,A,D,C,RALEIGH,27604.0,1998,4,2
178163,4,0.28,228000,1989,2604,A,J,C,CARY,27513.0,1997,11,4
178164,4,0.31,170000,1991,2568,A,F,C,CARY,27513.0,1991,12,4
178167,4,0.35,183000,1990,2595,A,J,C,CARY,27513.0,1990,6,2
178169,4,0.29,190000,1992,2467,A,D,C,CARY,27513.0,1992,5,2
178170,4,0.54,184000,1990,2557,A,J,C,CARY,27513.0,1990,8,3
178174,4,0.4,202000,1990,2644,A,J,C,CARY,27513.0,1994,3,1
178177,4,0.39,198500,1990,2920,A,J,C,CARY,27513.0,1990,10,4
178183,4,0.35,277500,1991,2560,A,J,C,CARY,27513.0,1999,6,2
178186,4,0.31,310000,1990,3662,A,D,I,CARY,27513.0,1999,1,1
178187,4,0.42,235500,1990,2714,A,J,I,CARY,27513.0,1990,11,4
178188,4,0.31,198500,1990,2436,A,J,C,CARY,27513.0,1990,9,3
178189,4,0.45,263500,1991,2396,A,D,C,CARY,27513.0,1996,3,1
178190,4,0.34,292000,1992,3828,A,F,C,CARY,27513.0,1999,10,4
178206,4,0.32,245000,1989,2622,A,J,C,CARY,27513.0,1992,12,4
178207,4,0.29,240500,1990,2485,A,J,B,CARY,27513.0,1990,7,3
178208,4,0.4,303500,1990,3356,A,F,C,CARY,27513.0,1999,4,2
178210,4,0.32,209000,1990,2988,A,J,C,CARY,27513.0,1995,1,1
178222,5,0.44,528000,1990,3293,A,J,A,CARY,27513.0,1999,4,2
178225,5,0.53,392000,1992,3709,A,J,B,CARY,27513.0,1998,4,2
178232,5,0.36,265000,1990,2797,A,J,C,CARY,27513.0,1990,12,4
178234,5,0.36,251500,1989,2829,A,D,B,CARY,27513.0,1990,1,1
178236,5,0.36,320000,1990,4020,A,D,C,CARY,27513.0,1994,8,3
178243,5,0.41,254000,1990,2801,A,J,C,CARY,27513.0,1990,5,2
178245,5,0.42,292000,1989,3274,A,J,C,CARY,27513.0,1996,7,3
178252,4,0.24,136000,1990,1380,A,C,A,CARY,27513.0,1998,4,2
178255,4,0.21,113000,1989,1254,A,C,A,CARY,27513.0,1995,5,2
178260,4,0.2,102500,1990,1558,A,C,A,CARY,27513.0,1993,7,3
178262,4,0.2,95500,1989,1252,A,C,A,CARY,27513.0,1991,8,3
178270,4,0.15,130000,1990,1390,A,C,A,CARY,27513.0,1999,4,2
178279,4,0.19,123000,1990,1392,A,C,A,CARY,27513.0,1995,5,2
178281,4,0.21,122000,1990,1390,A,C,A,CARY,27513.0,1995,10,4
178286,18,0.38,222500,1991,2621,A,D,C,CARY,27518.0,1996,6,2
178297,20,0.06,102000,1986,2179,C,D,I,CARY,27518.0,1990,2,1
178300,20,0.06,136500,1986,2179,C,J,I,CARY,27518.0,1994,8,3
178307,15,1.43,209000,1992,2817,A,J,C,RALEIGH,27603.0,1999,1,1
178308,15,1.76,191000,1990,2132,A,J,C,RALEIGH,27603.0,1996,11,4
178309,15,1.89,207000,1994,2787,A,D,C,RALEIGH,27603.0,1994,10,4
178311,15,0.69,159000,1991,2314,A,D,C,RALEIGH,27603.0,1993,5,2
178312,15,0.74,182500,1990,2326,A,D,C,RALEIGH,27603.0,1999,9,3
178316,15,1.14,203500,1993,2401,A,J,C,RALEIGH,27603.0,1998,4,2
178317,15,1.05,180000,1995,2674,A,D,C,RALEIGH,27603.0,1998,6,2
178318,15,0.73,195000,1991,2262,A,D,C,RALEIGH,27603.0,1999,8,3
178319,15,0.74,170500,1991,2314,A,D,C,RALEIGH,27603.0,1993,2,1
178322,15,1.22,155000,1990,2297,A,D,C,RALEIGH,27603.0,1990,6,2
178324,15,0.69,190000,1991,2386,A,D,C,RALEIGH,27603.0,1997,5,2
178327,15,0.7,172000,1991,2250,A,D,C,RALEIGH,27603.0,1994,3,1
178330,15,0.69,200000,1997,2676,A,D,C,RALEIGH,27603.0,1998,6,2
178338,15,0.69,160000,1992,2335,A,J,C,RALEIGH,27603.0,1992,10,4
178340,15,0.7,169500,1993,2410,A,J,C,RALEIGH,27603.0,1993,4,2
178342,15,0.7,148000,1992,2412,A,J,C,RALEIGH,27603.0,1992,4,2
178343,15,0.8,205000,1990,2486,A,J,C,RALEIGH,27603.0,1998,12,4
178344,15,0.77,154000,1992,1878,A,J,C,RALEIGH,27603.0,1995,11,4
178348,15,0.73,161500,1992,2428,A,J,C,RALEIGH,27603.0,1992,6,2
178355,15,0.71,120500,1991,2385,A,D,B,RALEIGH,27603.0,1991,12,4
178356,15,0.78,190000,1992,2445,A,J,C,RALEIGH,27603.0,1995,5,2
178369,12,0.69,200000,1994,2502,A,D,C,FUQUAY VARINA,27526.0,1997,1,1
178371,12,0.71,184000,1990,2177,A,D,C,FUQUAY VARINA,27526.0,1996,5,2
178372,12,0.71,181500,1990,2870,A,D,C,FUQUAY VARINA,27526.0,1991,3,1
178376,12,0.74,172000,1994,2434,A,D,C,FUQUAY VARINA,27526.0,1994,3,1
178378,12,0.84,192500,1994,2009,A,D,C,FUQUAY VARINA,27526.0,1998,6,2
178390,12,1.23,238000,1992,3834,A,J,C,FUQUAY VARINA,27526.0,1992,9,3
178393,12,0.98,231000,1995,2522,A,D,C,FUQUAY VARINA,27526.0,1995,6,2
178398,7,0.08,177500,1989,2253,C,C,B,RALEIGH,27615.0,1999,10,4
178405,19,1.38,122500,1972,1868,A,A,A,RALEIGH,27616.0,1999,1,1
178423,19,1.34,100000,1991,1503,A,C,B,WAKE FOREST,27587.0,1992,7,3
178545,20,0.24,35000,1990,1760,A,C,A,APEX,27502.0,1990,12,4
178566,2,2.25,220000,1989,3826,A,D,I,RALEIGH,27615.0,1993,5,2
178582,12,0.03,51500,1988,894,C,A,A,FUQUAY VARINA,27526.0,1994,9,3
178587,12,0.03,56000,1988,894,C,A,A,FUQUAY VARINA,27526.0,1997,5,2
178592,12,0.03,55000,1992,894,C,A,A,FUQUAY VARINA,27526.0,1993,10,4
178605,1,0.25,36500,1989,1184,A,C,A,RALEIGH,27610.0,1990,4,2
178608,1,0.25,36500,1989,1373,A,C,A,RALEIGH,27610.0,1990,2,1
178613,1,0.24,36500,1990,1184,A,B,A,RALEIGH,27610.0,1990,12,4
178615,1,0.25,35000,1990,960,A,A,A,RALEIGH,27610.0,1990,8,3
178619,1,0.29,35000,1990,1015,A,A,A,RALEIGH,27610.0,1990,5,2
178621,4,0.03,85000,1989,1878,C,D,C,CARY,27513.0,1993,7,3
178625,12,0.89,106500,1993,1152,A,C,A,WILLOW SPRING,27592.0,1999,1,1
178630,12,0.69,96000,1989,1107,A,C,A,WILLOW SPRING,27592.0,1998,8,3
178632,12,2.2,122000,1990,1247,A,C,A,WILLOW SPRING,27592.0,1999,3,1
178636,12,0.75,68000,1989,1456,A,C,A,WILLOW SPRING,27592.0,1991,1,1
178642,4,0.16,172500,1990,1919,A,J,C,CARY,27513.0,1998,8,3
178647,4,0.32,180000,1992,1752,A,J,C,CARY,27513.0,1999,6,2
178657,16,0.26,118000,1992,1813,A,D,C,RALEIGH,27610.0,1993,6,2
178665,16,0.26,90500,1994,1205,A,C,A,RALEIGH,27610.0,1995,2,1
178666,16,0.25,93000,1991,1738,A,C,A,RALEIGH,27610.0,1991,10,4
178668,16,0.25,114000,1991,1330,A,D,A,RALEIGH,27610.0,1997,10,4
178669,16,0.25,95500,1991,1326,A,D,C,RALEIGH,27610.0,1992,3,1
178671,16,0.25,74500,1991,1540,A,C,A,RALEIGH,27610.0,1991,7,3
178672,16,0.25,85500,1991,2370,A,E,A,RALEIGH,27610.0,1994,9,3
178673,16,0.25,80000,1994,1114,A,C,A,RALEIGH,27610.0,1995,1,1
178675,16,0.26,88000,1994,1199,A,C,A,RALEIGH,27610.0,1995,4,2
178678,16,0.38,91500,1994,1193,A,C,A,RALEIGH,27610.0,1995,7,3
178685,16,0.25,95000,1993,1486,A,B,A,RALEIGH,27610.0,1994,2,1
178686,16,0.36,83500,1995,1106,A,C,A,RALEIGH,27610.0,1996,1,1
178688,16,0.26,90000,1995,1114,A,C,A,RALEIGH,27610.0,1996,4,2
178692,7,0.03,99500,1986,1233,C,D,C,RALEIGH,27609.0,1997,8,3
178693,7,0.02,106500,1986,1236,C,D,C,RALEIGH,27609.0,1999,2,1
178694,7,0.02,132000,1986,1224,C,D,C,RALEIGH,27609.0,1991,8,3
178702,7,0.05,110000,1986,1490,C,D,L,RALEIGH,27609.0,1996,6,2
178706,13,0.36,101000,1993,1738,A,D,C,RALEIGH,27604.0,1993,4,2
178708,13,0.3,109000,1992,1480,A,J,A,RALEIGH,27604.0,1996,4,2
178711,13,0.29,87000,1992,1478,A,J,A,RALEIGH,27604.0,1992,11,4
178714,13,0.25,101500,1993,1722,A,D,C,RALEIGH,27604.0,1993,8,3
178719,13,0.25,104000,1993,1738,A,D,C,RALEIGH,27604.0,1994,6,2
178722,13,0.25,102500,1993,1736,A,D,C,RALEIGH,27604.0,1993,4,2
178723,13,0.25,91500,1993,1475,A,C,A,RALEIGH,27604.0,1993,6,2
178726,13,0.5,117000,1993,1752,A,D,C,RALEIGH,27604.0,1993,8,3
178728,13,0.44,116000,1993,1673,A,D,C,RALEIGH,27604.0,1993,9,3
178731,13,0.32,103500,1993,1739,A,D,C,RALEIGH,27604.0,1993,5,2
178736,13,0.3,112000,1993,1487,A,C,A,RALEIGH,27604.0,1998,7,3
178737,13,0.25,110000,1992,1879,A,C,A,RALEIGH,27604.0,1995,10,4
178738,13,0.26,102000,1992,1680,A,D,C,RALEIGH,27604.0,1992,7,3
178760,13,0.14,166000,1998,2103,A,D,C,RALEIGH,27615.0,1998,11,4
178770,13,0.15,149000,1994,2192,A,J,C,RALEIGH,27615.0,1994,11,4
178775,13,0.2,136000,1995,1641,A,D,C,RALEIGH,27615.0,1996,12,4
178787,13,0.14,150000,1996,1872,A,D,C,RALEIGH,27615.0,1996,5,2
178801,2,0.92,220000,1993,2762,A,J,C,RALEIGH,27614.0,1993,4,2
178802,2,0.93,280000,1990,3716,A,F,C,RALEIGH,27614.0,1996,6,2
178804,2,1.08,242000,1994,2992,A,J,C,RALEIGH,27614.0,1994,4,2
178809,2,1.24,285000,1995,3385,A,D,C,RALEIGH,27614.0,1997,3,1
178812,2,0.92,212000,1990,3126,A,J,C,RALEIGH,27614.0,1991,5,2
178813,2,0.92,290000,1990,4303,A,J,C,RALEIGH,27614.0,1991,5,2
178820,13,0.14,169000,1999,1842,A,D,C,RALEIGH,27615.0,1999,11,4
