Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
1,0.37,185000,1966,1975,I,D,A,RALEIGH,27609.0,2006,2,1
20,0.34,150000,1901,2332,A,C,A,APEX,27502.0,2002,11,4
1,0.36,265000,1940,1933,A,C,B,RALEIGH,27607.0,2008,10,4
17,0.45,158500,1969,1706,G,C,A,KNIGHTDALE,27545.0,2008,6,2
19,0.35,134000,1959,2603,A,D,A,WAKE FOREST,27587.0,2002,11,4
11,0.04,176000,1969,2332,C,J,C,RALEIGH,27607.0,2006,6,2
1,0.43,319000,1964,2712,A,D,C,RALEIGH,27612.0,2007,2,1
1,0.22,170000,1910,2248,A,B,C,RALEIGH,27605.0,2000,2,1
19,0.4,154000,1953,2306,A,E,A,WAKE FOREST,27587.0,2003,7,3
17,0.52,162500,1964,1288,A,C,A,RALEIGH,27604.0,2006,12,4
1,0.24,295000,1940,1238,A,A,A,RALEIGH,27608.0,2005,5,2
16,0.6,96000,1959,1120,A,A,A,RALEIGH,27603.0,2008,1,1
1,0.18,206500,2015,3159,A,F,C,RALEIGH,27608.0,2008,2,1
8,0.82,280000,1968,2245,A,D,A,RALEIGH,27613.0,2002,10,4
2,1.23,202000,2000,1960,A,C,I,WAKE FOREST,27587.0,2005,4,2
1,0.25,218500,2000,2514,A,E,I,RALEIGH,27607.0,2000,8,3
1,0.23,290000,1995,2566,A,D,B,RALEIGH,27607.0,2000,8,3
1,0.44,424000,1960,3227,A,F,A,RALEIGH,27607.0,2008,12,4
1,0.25,202000,1952,1655,A,C,A,RALEIGH,27607.0,2003,1,1
19,0.63,167500,1948,2275,A,C,A,WAKE FOREST,27587.0,2000,12,4
2,0.72,231500,1972,1956,I,D,A,RALEIGH,27615.0,2005,6,2
2,0.76,225000,1972,1900,I,D,A,RALEIGH,27615.0,2004,6,2
2,0.9,216000,1972,1603,A,C,A,RALEIGH,27615.0,2001,12,4
16,0.36,129000,1960,1582,G,B,A,RALEIGH,27603.0,2008,5,2
16,0.22,67000,1960,1071,G,A,A,RALEIGH,27610.0,2005,9,3
20,0.36,150000,1971,2342,J,E,A,APEX,27502.0,2009,8,3
16,0.29,98000,1965,1378,G,C,A,GARNER,27529.0,2001,2,1
19,0.99,156000,1970,1985,G,C,A,ROLESVILLE,27571.0,2005,3,1
19,0.21,124000,1960,1388,A,J,A,ROLESVILLE,27571.0,2005,4,2
16,0.28,128000,1969,1708,A,E,A,GARNER,27529.0,2005,6,2
11,0.21,145500,1939,1090,A,A,A,RALEIGH,27606.0,2005,12,4
13,0.49,145000,1962,1494,A,B,A,RALEIGH,27609.0,2003,6,2
1,0.16,535000,1943,3076,A,F,I,RALEIGH,27605.0,2008,4,2
1,0.28,67000,1960,1014,A,A,A,RALEIGH,27610.0,2003,1,1
1,0.8,168000,1963,1783,A,D,A,RALEIGH,27610.0,2000,11,4
1,0.13,275000,1934,1436,A,J,A,RALEIGH,27604.0,2007,1,1
13,0.83,170000,1976,1750,G,D,A,RALEIGH,27616.0,2003,12,4
1,0.21,139000,1950,1104,A,A,A,RALEIGH,27604.0,2000,11,4
16,0.79,120000,1960,1476,A,A,A,GARNER,27529.0,2000,5,2
1,0.31,241000,1958,1398,G,B,A,RALEIGH,27604.0,2009,6,2
1,0.16,310000,1925,1320,E,E,A,RALEIGH,27604.0,2008,11,4
1,0.12,295000,1935,2011,A,C,K,RALEIGH,27604.0,2007,8,3
17,0.45,158000,2003,1338,A,C,A,RALEIGH,27604.0,2007,11,4
4,0.47,128000,1958,1288,G,A,A,CARY,27511.0,2002,5,2
1,0.37,435000,1956,1663,A,C,A,RALEIGH,27607.0,2007,10,4
1,0.3,287000,1956,2052,A,E,A,RALEIGH,27607.0,2005,7,3
4,0.32,120000,1959,1092,A,A,A,CARY,27513.0,2003,8,3
10,0.54,145000,1940,1376,A,C,A,WENDELL,27591.0,2004,12,4
12,0.26,95000,1964,1436,A,A,A,FUQUAY VARINA,27526.0,2006,4,2
12,1.49,108000,1986,1708,A,C,A,FUQUAY VARINA,27526.0,2000,7,3
18,0.42,55000,1957,1203,A,A,A,RALEIGH,27603.0,2005,10,4
17,0.52,150000,1974,1748,A,J,A,RALEIGH,27604.0,2003,7,3
17,0.49,180000,1972,1926,A,C,A,RALEIGH,27604.0,2004,7,3
1,0.17,265000,1901,1372,A,C,A,RALEIGH,27605.0,2009,3,1
16,0.46,127000,1947,1996,G,C,A,GARNER,27529.0,2002,12,4
1,0.26,249000,1966,3004,A,E,A,RALEIGH,27609.0,2007,10,4
7,0.6,400000,1963,2917,A,J,C,RALEIGH,27612.0,2008,4,2
7,0.26,160000,1969,1898,I,D,A,RALEIGH,27609.0,2002,2,1
1,0.27,277000,1942,2552,A,D,C,RALEIGH,27607.0,2002,4,2
17,0.47,136500,1963,1750,A,C,A,RALEIGH,27604.0,2002,4,2
4,0.25,123000,2016,3143,A,F,B,CARY,27511.0,2005,5,2
1,0.48,121000,1964,1456,A,B,A,RALEIGH,27606.0,2005,2,1
16,0.28,53000,1961,2400,A,A,A,GARNER,27529.0,2008,5,2
1,0.48,555000,1957,3273,A,E,A,RALEIGH,27607.0,2002,3,1
7,0.47,235000,1964,2344,A,D,C,RALEIGH,27612.0,2001,8,3
1,0.28,193000,1951,1641,A,E,A,RALEIGH,27604.0,2006,5,2
4,0.65,495000,1973,3302,A,E,A,CARY,27511.0,2008,3,1
1,0.4,107000,1955,1012,A,A,A,RALEIGH,27610.0,2006,6,2
10,0.13,73000,1950,1050,A,A,A,WENDELL,27591.0,2007,3,1
10,0.24,80000,1981,1040,G,B,A,WENDELL,27591.0,2009,3,1
10,0.26,75500,1982,1040,A,A,A,WENDELL,27591.0,2002,7,3
17,0.56,115000,1962,1737,A,C,A,RALEIGH,27604.0,2002,12,4
1,0.31,250000,1960,1714,A,B,A,RALEIGH,27606.0,2007,1,1
1,0.35,450000,1942,2330,A,D,I,RALEIGH,27608.0,2000,7,3
18,0.37,134500,1968,1809,G,C,A,RALEIGH,27603.0,2005,10,4
4,0.34,100000,1948,1211,A,A,A,CARY,27513.0,2004,12,4
1,0.29,80000,1901,1276,A,A,A,RALEIGH,27603.0,2000,12,4
18,0.31,119000,1965,1075,G,A,A,RALEIGH,27603.0,2005,6,2
16,0.46,121500,1960,1610,I,D,A,GARNER,27529.0,2004,2,1
1,0.24,198000,1946,1256,A,C,A,RALEIGH,27608.0,2006,5,2
1,0.44,226000,1962,1878,I,C,A,RALEIGH,27606.0,2004,6,2
1,0.58,210000,1958,2202,A,B,A,RALEIGH,27606.0,2007,10,4
4,0.21,129000,1927,1571,A,C,A,CARY,27513.0,2000,7,3
13,0.29,172000,1969,1712,I,D,A,RALEIGH,27609.0,2002,6,2
13,0.45,264000,1971,1960,G,C,A,RALEIGH,27615.0,2007,7,3
18,0.52,105000,1963,1624,G,B,A,RALEIGH,27606.0,2005,8,3
16,0.2,95000,1960,1463,A,A,A,RALEIGH,27610.0,2004,5,2
20,0.25,161000,1994,1379,A,C,A,APEX,27502.0,2006,1,1
20,0.15,70000,1959,1275,A,A,A,APEX,27502.0,2004,8,3
4,0.95,97500,1968,1060,A,C,A,CARY,27513.0,2006,3,1
16,0.75,55500,1916,1212,A,A,A,GARNER,27529.0,2006,8,3
19,0.33,357000,1907,3684,A,J,C,WAKE FOREST,27587.0,2009,6,2
4,0.27,320000,1930,2082,A,J,A,CARY,27511.0,2006,10,4
19,1.0,95000,2015,3876,A,D,C,WAKE FOREST,27587.0,2005,10,4
1,0.36,185000,1944,3237,A,E,J,RALEIGH,27608.0,2002,2,1
1,0.76,158500,1959,1945,A,C,A,RALEIGH,27606.0,2001,1,1
7,0.53,237000,1967,2222,A,C,A,RALEIGH,27612.0,2003,10,4
10,0.34,35000,1957,1014,A,A,A,WENDELL,27591.0,2009,5,2
13,0.53,297000,1972,2582,A,D,C,RALEIGH,27615.0,2005,10,4
1,0.81,804000,1966,4244,A,F,B,RALEIGH,27609.0,2000,5,2
1,0.16,420000,1921,2590,A,E,A,RALEIGH,27605.0,2007,3,1
7,0.43,176000,1972,1914,G,C,A,RALEIGH,27615.0,2000,7,3
11,0.67,214000,1954,3482,G,E,A,RALEIGH,27612.0,2005,5,2
1,0.18,116500,1918,1074,A,C,A,RALEIGH,27604.0,2000,10,4
13,0.4,251500,1971,1798,G,C,A,RALEIGH,27615.0,2007,5,2
4,0.55,241500,1968,2289,I,E,A,CARY,27511.0,2006,10,4
9,0.35,77500,1975,1066,A,B,A,ZEBULON,27597.0,2002,11,4
9,0.26,90000,1972,1161,A,B,A,ZEBULON,27597.0,2006,6,2
9,0.25,79000,1972,1092,A,B,A,ZEBULON,27597.0,2000,12,4
13,0.69,130000,1965,1234,A,C,A,RALEIGH,27609.0,2001,5,2
1,0.19,292000,1926,1800,A,B,C,RALEIGH,27608.0,2001,11,4
1,0.55,491500,1969,3852,A,F,C,RALEIGH,27609.0,2006,8,3
1,0.12,120000,2002,1210,A,D,C,RALEIGH,27601.0,2002,5,2
14,1.54,82500,1965,1200,A,A,A,WAKE FOREST,27587.0,2007,4,2
1,0.24,82200,1957,1075,G,A,A,RALEIGH,27610.0,2009,7,3
1,0.23,72000,1951,1834,A,A,A,RALEIGH,27604.0,2001,9,3
1,0.29,120000,1963,1558,I,B,A,RALEIGH,27610.0,2006,6,2
4,0.36,233000,1968,1944,G,C,A,CARY,27511.0,2009,8,3
9,0.4,84000,1970,1327,A,B,A,ZEBULON,27597.0,2006,4,2
4,0.27,180000,1969,1585,I,D,A,CARY,27511.0,2008,9,3
20,0.66,178000,1959,2624,A,D,A,APEX,27502.0,2003,2,1
4,0.45,174500,1962,2240,I,D,A,CARY,27511.0,2000,6,2
13,0.72,350000,1974,3152,A,E,C,RALEIGH,27615.0,2003,8,3
15,1.12,100000,2009,4319,A,F,C,RALEIGH,27603.0,2006,11,4
1,0.13,150000,1930,1617,A,C,A,RALEIGH,27601.0,2002,3,1
10,0.54,78000,1973,1012,A,B,A,WENDELL,27591.0,2006,12,4
1,0.46,288000,1962,1888,A,C,A,RALEIGH,27612.0,2001,1,1
4,0.38,157000,1959,1800,A,B,A,CARY,27511.0,2003,8,3
1,0.37,280000,1956,2901,A,C,A,RALEIGH,27608.0,2007,4,2
8,0.95,261000,1966,3696,A,E,C,RALEIGH,27613.0,2002,5,2
17,0.55,148000,1984,1212,A,C,A,RALEIGH,27604.0,2008,7,3
1,0.41,93000,1961,1320,A,C,A,RALEIGH,27610.0,2006,3,1
10,0.39,109000,1963,1887,G,B,A,WENDELL,27591.0,2005,6,2
1,0.64,272000,1958,1708,A,C,A,RALEIGH,27607.0,2003,4,2
7,0.4,198000,1961,1539,A,B,A,RALEIGH,27612.0,2008,10,4
16,0.45,158000,1969,1458,G,C,A,GARNER,27529.0,2008,12,4
16,0.31,129000,1968,2000,A,C,C,RALEIGH,27610.0,2005,6,2
1,0.47,65000,1960,1115,A,A,A,RALEIGH,27610.0,2004,7,3
7,0.67,257000,1969,2652,A,E,A,RALEIGH,27612.0,2001,11,4
1,0.09,49500,1935,1022,A,A,A,RALEIGH,27601.0,2000,7,3
16,0.45,88500,1955,1025,A,A,A,GARNER,27529.0,2001,11,4
1,0.12,90500,2005,1352,A,C,C,RALEIGH,27601.0,2007,11,4
1,0.43,214000,1965,3137,A,D,C,RALEIGH,27612.0,2001,10,4
1,0.2,183000,1928,1524,A,C,A,RALEIGH,27605.0,2000,8,3
1,0.26,192500,1966,2018,A,D,C,RALEIGH,27609.0,2005,2,1
4,0.3,180000,1968,1962,I,C,A,CARY,27511.0,2007,4,2
17,0.33,160000,1965,1841,A,C,A,RALEIGH,27609.0,2005,11,4
1,0.47,205000,1967,2586,A,C,A,RALEIGH,27606.0,2002,5,2
1,0.43,339000,1959,1595,A,C,A,RALEIGH,27609.0,2009,7,3
1,0.6,490000,1958,2610,A,E,A,RALEIGH,27608.0,2006,11,4
16,0.31,90000,1933,1667,A,C,A,GARNER,27529.0,2006,5,2
10,0.33,99500,1981,1400,A,C,B,WENDELL,27591.0,2000,10,4
10,0.25,134500,1988,1984,A,E,C,WENDELL,27591.0,2007,8,3
1,0.32,220000,1949,1238,A,A,A,RALEIGH,27607.0,2000,6,2
13,0.26,126500,1970,1354,I,C,A,RALEIGH,27604.0,2002,11,4
4,0.49,215000,1969,2233,A,D,C,CARY,27511.0,2005,2,1
1,0.38,155000,1972,1683,I,E,A,RALEIGH,27606.0,2002,3,1
1,0.39,319000,1972,1963,I,D,A,RALEIGH,27606.0,2008,7,3
1,0.35,337500,1971,2789,A,D,B,RALEIGH,27606.0,2007,6,2
13,0.71,155000,1995,1568,A,C,A,RALEIGH,27615.0,2002,6,2
1,0.2,200000,1950,1072,A,A,A,RALEIGH,27608.0,2006,6,2
17,0.41,152000,1968,1837,A,C,A,RALEIGH,27609.0,2001,7,3
17,0.92,125000,1972,1433,G,C,A,KNIGHTDALE,27545.0,2002,5,2
1,0.32,306000,1971,1912,A,C,A,RALEIGH,27612.0,2003,3,1
9,0.95,90000,1947,1388,G,A,A,ZEBULON,27597.0,2007,1,1
16,0.4,145000,1960,1300,G,B,A,RALEIGH,27603.0,2007,6,2
4,0.32,180000,1972,2222,J,E,A,CARY,27511.0,2005,3,1
12,0.94,105000,1971,1286,A,C,A,FUQUAY VARINA,27526.0,2000,5,2
7,0.37,180000,1969,2358,A,D,C,RALEIGH,27609.0,2000,9,3
16,0.35,110000,1967,1425,I,C,A,GARNER,27529.0,2005,10,4
7,0.45,235000,1968,2181,I,E,A,RALEIGH,27612.0,2004,12,4
17,0.47,127000,1960,1736,G,C,A,KNIGHTDALE,27545.0,2000,8,3
1,0.25,96000,1965,1316,A,B,A,RALEIGH,27609.0,2007,1,1
1,0.28,535500,1949,2719,A,D,C,RALEIGH,27608.0,2008,3,1
1,0.74,435000,1970,3638,A,F,C,RALEIGH,27609.0,2004,6,2
4,0.34,180000,1967,2381,J,E,A,CARY,27511.0,2003,11,4
17,0.56,175000,1965,1766,G,C,A,RALEIGH,27604.0,2003,12,4
16,0.46,160000,1999,1716,A,C,A,RALEIGH,27603.0,2003,12,4
4,0.33,207500,1971,1562,A,C,A,CARY,27511.0,2007,12,4
1,0.37,250000,1968,3415,A,D,B,RALEIGH,27612.0,2003,5,2
7,0.51,194000,1962,1701,I,D,A,RALEIGH,27612.0,2009,9,3
20,0.2,100000,1925,1474,A,A,A,APEX,27502.0,2005,12,4
4,0.36,182500,1971,1862,A,C,A,CARY,27511.0,2009,9,3
1,0.21,259000,1955,1725,A,C,A,RALEIGH,27609.0,2004,5,2
1,0.28,128000,1959,1438,G,C,A,RALEIGH,27610.0,2006,6,2
16,0.37,90000,1965,1272,G,B,A,GARNER,27529.0,2006,2,1
15,0.99,210000,1985,1874,A,C,B,RALEIGH,27603.0,2008,8,3
18,0.33,149000,1966,1950,G,E,A,RALEIGH,27603.0,2003,6,2
1,0.24,85000,1956,1012,A,A,A,RALEIGH,27610.0,2003,12,4
1,0.94,610000,1957,3721,A,F,C,RALEIGH,27609.0,2002,6,2
12,0.84,187000,1961,2146,A,B,A,FUQUAY VARINA,27526.0,2006,11,4
12,1.2,129000,1960,1344,A,B,A,FUQUAY VARINA,27526.0,2002,6,2
1,0.35,265000,1957,2522,I,D,A,RALEIGH,27612.0,2001,3,1
1,0.36,315000,1940,3064,A,D,C,RALEIGH,27607.0,2000,4,2
1,0.32,542500,1947,2976,A,F,A,RALEIGH,27607.0,2003,9,3
19,0.68,251000,1969,2796,G,D,A,WAKE FOREST,27587.0,2004,9,3
4,1.13,260000,1964,2975,A,D,C,CARY,27511.0,2005,11,4
17,0.31,174000,1966,2270,I,D,A,RALEIGH,27604.0,2007,9,3
16,0.48,159000,1962,1818,G,C,A,RALEIGH,27603.0,2007,6,2
18,1.2,165000,1977,2075,A,C,A,RALEIGH,27603.0,2000,3,1
1,0.44,189000,1956,1396,A,C,A,RALEIGH,27607.0,2004,7,3
1,0.34,184000,1966,2524,I,E,A,RALEIGH,27612.0,2004,5,2
1,0.24,313000,1948,1643,A,E,K,RALEIGH,27608.0,2004,1,1
1,0.21,98000,1965,1200,G,C,A,RALEIGH,27610.0,2008,1,1
1,0.24,355000,1950,2721,A,D,L,RALEIGH,27607.0,2004,8,3
1,0.53,110000,1954,1434,A,C,A,RALEIGH,27606.0,2003,10,4
1,0.56,950000,1941,3354,A,F,C,RALEIGH,27608.0,2008,4,2
1,0.24,387500,1960,2014,A,C,A,RALEIGH,27607.0,2008,9,3
19,0.56,120000,1940,3135,A,D,C,WAKE FOREST,27587.0,2007,6,2
1,0.12,255000,1941,2165,A,E,C,RALEIGH,27605.0,2007,5,2
17,0.62,130000,1957,1330,A,C,A,RALEIGH,27604.0,2004,6,2
13,0.37,355000,1970,2840,A,J,C,RALEIGH,27609.0,2008,9,3
1,0.48,350000,1962,4521,A,F,C,RALEIGH,27607.0,2000,7,3
13,0.73,185000,1973,1750,I,C,A,RALEIGH,27616.0,2005,12,4
1,0.38,155000,1962,2338,I,E,A,RALEIGH,27609.0,2000,4,2
1,0.13,136500,2005,1232,A,D,C,RALEIGH,27601.0,2005,5,2
7,0.24,193000,1969,1632,A,C,A,RALEIGH,27609.0,2009,12,4
11,0.63,222500,1962,2586,G,C,A,RALEIGH,27612.0,2002,6,2
16,0.93,95000,1972,1188,A,A,A,GARNER,27529.0,2002,8,3
4,0.41,200000,1962,1604,G,C,A,CARY,27511.0,2008,6,2
1,0.4,555000,1980,3291,A,E,C,RALEIGH,27607.0,2004,3,1
1,0.32,260000,1973,2416,A,D,C,RALEIGH,27607.0,2002,5,2
19,0.49,127500,1973,1738,G,C,A,WAKE FOREST,27587.0,2004,7,3
19,0.49,95000,1982,1040,A,A,A,WAKE FOREST,27587.0,2005,5,2
16,0.22,80000,1968,1146,A,B,A,RALEIGH,27610.0,2006,7,3
1,0.36,180000,1961,1302,G,C,A,RALEIGH,27609.0,2003,6,2
17,0.26,120000,1963,1246,I,B,A,RALEIGH,27604.0,2003,7,3
1,0.2,428500,1919,3959,A,F,C,RALEIGH,27605.0,2005,8,3
17,0.46,134000,1960,1712,A,C,A,RALEIGH,27604.0,2009,12,4
1,0.34,282000,1944,1983,A,C,K,RALEIGH,27607.0,2002,3,1
16,0.56,140000,1967,1761,A,C,A,RALEIGH,27603.0,2009,7,3
19,0.5,122000,1973,1224,A,A,A,WAKE FOREST,27587.0,2006,11,4
1,0.33,212000,1964,2100,A,D,C,RALEIGH,27609.0,2006,6,2
1,0.33,384000,1950,3368,A,F,C,RALEIGH,27607.0,2007,10,4
4,0.35,82500,1960,1834,K,E,A,CARY,27513.0,2004,3,1
1,0.1,226000,1920,1281,A,D,A,RALEIGH,27601.0,2009,4,2
19,1.05,113000,1972,1438,A,C,A,RALEIGH,27616.0,2001,10,4
1,0.2,288000,1943,1500,A,D,B,RALEIGH,27608.0,2009,6,2
1,0.13,136000,1917,1108,A,C,A,RALEIGH,27601.0,2006,10,4
17,0.26,148000,1965,1773,I,B,A,RALEIGH,27604.0,2007,11,4
13,0.5,165000,1969,2106,A,D,C,RALEIGH,27615.0,2004,7,3
1,0.41,215000,1964,2552,A,D,C,RALEIGH,27609.0,2000,4,2
1,0.34,145000,1962,1797,A,C,A,RALEIGH,27609.0,2001,1,1
17,0.48,145000,1968,1692,A,C,A,RALEIGH,27604.0,2005,9,3
1,0.29,325000,1946,3264,A,E,C,RALEIGH,27607.0,2000,10,4
17,0.63,115000,1957,1323,A,A,A,RALEIGH,27604.0,2003,8,3
7,0.8,206000,1967,3078,I,F,A,RALEIGH,27612.0,2002,5,2
4,0.46,196000,1965,1998,A,D,C,RALEIGH,27607.0,2005,7,3
1,0.45,471000,1970,3096,A,F,C,RALEIGH,27607.0,2002,6,2
4,0.45,235000,1962,1859,I,E,A,CARY,27511.0,2007,12,4
12,0.92,195000,1901,2602,A,C,C,FUQUAY VARINA,27526.0,2001,3,1
16,0.45,154000,1963,2424,I,C,A,RALEIGH,27603.0,2005,2,1
4,0.46,114500,1959,1144,A,B,A,CARY,27511.0,2003,7,3
1,0.37,80000,1959,1152,G,B,A,RALEIGH,27610.0,2002,3,1
16,0.39,100000,1966,1566,A,B,A,GARNER,27529.0,2004,12,4
1,0.58,615000,1931,4609,A,F,C,RALEIGH,27608.0,2004,6,2
16,0.47,170000,1972,2082,I,D,A,GARNER,27529.0,2001,6,2
1,0.34,355000,1956,1702,A,C,A,RALEIGH,27609.0,2004,8,3
1,0.43,143500,1960,1710,A,C,A,RALEIGH,27609.0,2001,9,3
1,0.38,140000,1966,2256,I,D,A,RALEIGH,27610.0,2006,6,2
11,1.03,205000,1955,2387,G,C,A,RALEIGH,27612.0,2001,5,2
17,0.29,148000,1964,1640,I,B,A,RALEIGH,27604.0,2006,5,2
4,0.49,180000,1959,1415,A,A,A,CARY,27513.0,2005,1,1
1,0.32,100000,1955,1012,A,A,A,RALEIGH,27610.0,2006,8,3
1,0.26,88000,1962,1040,A,A,A,RALEIGH,27610.0,2004,8,3
13,0.5,120000,1960,1378,G,C,A,RALEIGH,27609.0,2005,11,4
18,0.29,140000,1967,1123,A,B,A,RALEIGH,27603.0,2005,4,2
13,0.26,175000,1970,2083,J,D,A,RALEIGH,27604.0,2006,9,3
1,0.35,462000,1957,2981,I,E,A,RALEIGH,27612.0,2007,8,3
13,0.56,245000,1971,2230,I,D,A,RALEIGH,27615.0,2005,11,4
15,0.46,199000,1969,2086,A,E,A,RALEIGH,27603.0,2009,7,3
1,0.36,665000,1948,3172,A,E,A,RALEIGH,27607.0,2008,4,2
1,0.34,311500,1958,3515,A,E,A,RALEIGH,27608.0,2009,5,2
1,0.17,286000,1923,1475,A,C,A,RALEIGH,27604.0,2009,8,3
1,0.38,165000,1964,1624,I,C,A,RALEIGH,27606.0,2004,1,1
10,1.32,134000,1953,1436,G,B,A,WENDELL,27591.0,2006,3,1
1,0.2,460000,1940,2393,A,C,A,RALEIGH,27608.0,2007,9,3
7,0.5,353000,2005,2610,A,D,C,RALEIGH,27612.0,2005,10,4
7,0.36,167000,1971,1864,I,D,A,RALEIGH,27609.0,2004,7,3
1,0.27,165000,1965,2137,I,D,A,RALEIGH,27609.0,2000,4,2
1,0.45,890000,1960,2936,A,F,A,RALEIGH,27609.0,2006,8,3
1,0.45,263000,1975,2280,A,C,K,RALEIGH,27607.0,2006,5,2
1,0.33,194500,1973,1720,I,C,A,RALEIGH,27607.0,2001,1,1
1,0.44,362500,1990,2578,A,D,C,RALEIGH,27607.0,2005,4,2
1,0.45,377000,1973,3754,A,F,C,RALEIGH,27607.0,2005,2,1
1,0.35,302000,1973,2308,I,E,A,RALEIGH,27607.0,2005,12,4
1,0.4,278000,1973,2277,A,D,C,RALEIGH,27607.0,2002,7,3
1,0.51,195500,1965,2622,I,D,A,RALEIGH,27609.0,2000,10,4
16,0.49,97000,1996,2104,A,C,B,GARNER,27529.0,2007,2,1
1,0.4,145000,1958,1345,A,A,A,RALEIGH,27610.0,2008,10,4
1,0.86,175000,1956,1298,A,B,A,RALEIGH,27606.0,2008,12,4
12,0.49,109000,2005,1288,A,C,A,FUQUAY VARINA,27526.0,2005,11,4
18,0.38,103000,2002,1156,A,C,A,RALEIGH,27603.0,2002,10,4
17,0.4,158000,1960,1025,A,A,A,RALEIGH,27609.0,2007,5,2
13,0.51,280000,1970,2944,A,J,C,RALEIGH,27615.0,2001,9,3
1,0.51,182000,1960,1920,G,C,A,RALEIGH,27606.0,2003,9,3
19,0.3,68000,1901,1012,A,A,A,WAKE FOREST,27587.0,2006,9,3
1,0.35,622000,1929,3172,A,F,C,RALEIGH,27608.0,2004,7,3
9,0.23,40000,1920,1400,A,C,A,ZEBULON,27597.0,2005,4,2
1,0.29,210000,1966,1581,A,C,A,RALEIGH,27609.0,2009,9,3
10,0.35,100000,2001,1016,A,C,A,WENDELL,27591.0,2009,8,3
7,0.44,137500,1969,1420,G,B,A,RALEIGH,27609.0,2004,5,2
1,0.3,178500,1965,1718,I,F,A,RALEIGH,27609.0,2003,6,2
1,0.14,265000,1910,1317,A,C,A,RALEIGH,27604.0,2004,7,3
4,0.28,130000,1950,1290,A,A,A,CARY,27513.0,2003,7,3
17,0.5,210000,1962,1853,I,C,A,RALEIGH,27604.0,2007,5,2
1,1.22,200000,1949,2482,A,E,C,RALEIGH,27610.0,2007,11,4
10,0.93,156000,1976,1695,A,C,A,KNIGHTDALE,27545.0,2006,7,3
4,0.48,155000,1959,1794,I,C,A,CARY,27511.0,2001,6,2
4,0.34,170000,1968,1937,G,C,A,CARY,27511.0,2000,1,1
1,0.46,460000,1963,2575,A,E,A,RALEIGH,27612.0,2002,5,2
1,0.35,605500,1995,2962,A,D,C,RALEIGH,27612.0,2008,6,2
10,0.58,80000,1971,1144,A,A,A,WENDELL,27591.0,2001,7,3
4,0.47,213000,1966,1849,A,D,C,CARY,27511.0,2008,6,2
13,0.35,154000,1971,1545,I,D,A,RALEIGH,27604.0,2004,8,3
17,0.28,107500,1970,1333,A,B,A,RALEIGH,27604.0,2007,7,3
1,0.5,775000,1995,3214,A,F,C,RALEIGH,27607.0,2008,7,3
1,0.24,150000,1956,1012,A,A,A,RALEIGH,27610.0,2008,8,3
4,0.35,125000,1972,1990,I,D,A,CARY,27511.0,2007,5,2
1,0.31,128000,1966,1581,A,C,A,RALEIGH,27609.0,2001,6,2
1,0.25,185000,1950,1640,A,C,A,RALEIGH,27604.0,2006,5,2
17,0.46,128000,1968,1484,A,A,A,RALEIGH,27604.0,2003,2,1
13,0.33,208000,1971,1937,I,D,A,RALEIGH,27615.0,2005,9,3
16,0.37,70000,1960,1118,G,A,A,RALEIGH,27610.0,2004,5,2
16,1.12,205000,1956,1468,G,B,A,GARNER,27529.0,2004,8,3
1,0.43,112000,1960,1384,A,B,A,RALEIGH,27610.0,2006,6,2
1,0.18,288000,1941,1199,A,A,A,RALEIGH,27608.0,2002,5,2
1,0.22,223500,1946,2148,A,C,A,RALEIGH,27605.0,2002,10,4
1,0.2,402000,1948,2340,A,E,C,RALEIGH,27604.0,2008,1,1
16,0.34,180000,1967,2075,A,C,A,GARNER,27529.0,2007,9,3
16,0.35,92000,1967,1683,G,B,A,GARNER,27529.0,2002,3,1
17,0.48,68500,1984,2669,A,D,A,RALEIGH,27604.0,2001,1,1
19,0.42,172000,1971,1950,I,F,A,WAKE FOREST,27587.0,2006,8,3
19,0.53,100000,1935,1085,A,A,A,WAKE FOREST,27587.0,2001,11,4
1,0.32,880000,1936,4111,A,F,C,RALEIGH,27608.0,2002,2,1
1,0.23,375000,1959,2064,A,E,A,RALEIGH,27608.0,2003,12,4
4,0.37,139000,1959,1534,A,C,A,CARY,27511.0,2002,7,3
12,0.34,124000,1960,1300,A,C,A,FUQUAY VARINA,27526.0,2006,4,2
7,1.37,272000,1971,3185,A,D,C,RALEIGH,27612.0,2003,4,2
1,0.44,103000,1958,1128,I,A,A,RALEIGH,27604.0,2003,5,2
12,0.25,81000,1952,1200,A,A,A,FUQUAY VARINA,27526.0,2005,9,3
1,0.39,270000,1957,3502,A,C,B,RALEIGH,27607.0,2001,4,2
7,0.43,239500,1959,2921,G,D,A,RALEIGH,27615.0,2002,7,3
1,0.62,168000,1958,1706,A,B,A,RALEIGH,27606.0,2004,2,1
17,0.23,122000,1963,1794,I,B,A,RALEIGH,27604.0,2001,2,1
1,0.46,170000,1965,1975,I,D,A,RALEIGH,27609.0,2001,11,4
17,0.26,118000,1965,1336,A,B,A,RALEIGH,27604.0,2004,10,4
1,0.24,110500,1963,1107,A,C,A,RALEIGH,27610.0,2008,9,3
1,0.55,415000,1968,3418,A,F,C,RALEIGH,27612.0,2004,2,1
